Key,Opponent,Value
"('Caitlyn', 'Thresh')",Nautilus,0.5284750000000001
"('Caitlyn', 'Thresh')",Pyke,0.413375
"('Caitlyn', 'Thresh')",Rakan,0.4378250000000001
"('Caitlyn', 'Thresh')",Rell,0.4093250000000001
"('Corki bot', 'Braum')",Karma,0.5208250000000001
"('Corki bot', 'Braum')",Leona,0.4849000000000001
"('Corki bot', 'Braum')",Lulu,0.5690000000000002
"('Corki bot', 'Braum')",Nami,0.599775
"('Corki bot', 'Braum')",Nautilus,0.6487000000000002
"('Corki bot', 'Braum')",Pyke,0.493625
"('Corki bot', 'Braum')",Rakan,0.530275
"('Corki bot', 'Braum')",Rell,0.541375
"('Corki bot', 'Braum')",Thresh,0.558575
"('Corki bot', 'Karma')",Braum,0.4373749999999999
"('Corki bot', 'Karma')",Leona,0.3316499999999999
"('Corki bot', 'Karma')",Lulu,0.4199000000000001
"('Corki bot', 'Karma')",Nami,0.4494749999999999
"('Corki bot', 'Karma')",Nautilus,0.4829
"('Corki bot', 'Karma')",Pyke,0.3458
"('Corki bot', 'Karma')",Rakan,0.3772250000000001
"('Corki bot', 'Karma')",Rell,0.3876500000000001
"('Corki bot', 'Karma')",Thresh,0.3872499999999999
"('Corki bot', 'Leona')",Braum,0.5284749999999999
"('Corki bot', 'Leona')",Karma,0.457475
"('Corki bot', 'Leona')",Lulu,0.5279
"('Corki bot', 'Leona')",Nami,0.547675
"('Corki bot', 'Leona')",Nautilus,0.5909750000000001
"('Corki bot', 'Leona')",Pyke,0.4376249999999999
"('Corki bot', 'Leona')",Rakan,0.48015
"('Corki bot', 'Leona')",Rell,0.482925
"('Corki bot', 'Leona')",Thresh,0.485475
"('Corki bot', 'Lulu')",Braum,0.472675
"('Corki bot', 'Lulu')",Karma,0.3984750000000001
"('Corki bot', 'Lulu')",Leona,0.344175
"('Corki bot', 'Lulu')",Nami,0.4712999999999999
"('Corki bot', 'Lulu')",Nautilus,0.5090250000000002
"('Corki bot', 'Lulu')",Pyke,0.3664
"('Corki bot', 'Lulu')",Rakan,0.4001750000000001
"('Corki bot', 'Lulu')",Rell,0.4055000000000001
"('Corki bot', 'Lulu')",Thresh,0.41835
"('Corki bot', 'Nami')",Braum,0.5641750000000001
"('Corki bot', 'Nami')",Karma,0.5194250000000001
"('Corki bot', 'Nami')",Leona,0.46495
"('Corki bot', 'Nami')",Lulu,0.5621250000000001
"('Corki bot', 'Nami')",Nautilus,0.6138750000000001
"('Corki bot', 'Nami')",Pyke,0.5043
"('Corki bot', 'Nami')",Rakan,0.5072250000000001
"('Corki bot', 'Nami')",Rell,0.5199500000000001
"('Corki bot', 'Nami')",Thresh,0.531425
"('Corki bot', 'Nautilus')",Braum,0.4661249999999999
"('Corki bot', 'Nautilus')",Karma,0.405975
"('Corki bot', 'Nautilus')",Leona,0.3623249999999999
"('Corki bot', 'Nautilus')",Lulu,0.4705499999999999
"('Corki bot', 'Nautilus')",Nami,0.5101999999999999
"('Corki bot', 'Nautilus')",Pyke,0.3878749999999998
"('Corki bot', 'Nautilus')",Rakan,0.4187999999999999
"('Corki bot', 'Nautilus')",Rell,0.4192499999999999
"('Corki bot', 'Nautilus')",Thresh,0.4438999999999998
"('Corki bot', 'Pyke')",Braum,0.6058499999999999
"('Corki bot', 'Pyke')",Karma,0.5569250000000001
"('Corki bot', 'Pyke')",Leona,0.5029749999999998
"('Corki bot', 'Pyke')",Lulu,0.609875
"('Corki bot', 'Pyke')",Nami,0.6213
"('Corki bot', 'Pyke')",Nautilus,0.6589
"('Corki bot', 'Pyke')",Rakan,0.537975
"('Corki bot', 'Pyke')",Rell,0.5566749999999999
"('Corki bot', 'Pyke')",Thresh,0.560225
"('Corki bot', 'Rakan')",Braum,0.5672999999999999
"('Corki bot', 'Rakan')",Karma,0.523525
"('Corki bot', 'Rakan')",Leona,0.4599749999999998
"('Corki bot', 'Rakan')",Lulu,0.5788499999999999
"('Corki bot', 'Rakan')",Nami,0.583475
"('Corki bot', 'Rakan')",Nautilus,0.638575
"('Corki bot', 'Rakan')",Pyke,0.5040499999999999
"('Corki bot', 'Rakan')",Rell,0.5232
"('Corki bot', 'Rakan')",Thresh,0.5266
"('Corki bot', 'Rell')",Braum,0.5993499999999998
"('Corki bot', 'Rell')",Karma,0.542925
"('Corki bot', 'Rell')",Leona,0.4793249999999999
"('Corki bot', 'Rell')",Lulu,0.5785750000000001
